name,source_id,ref_dmin_pc,our_dmin_pc,ref_lo_pc,ref_hi_pc,our_lo_pc,our_hi_pc,d_ratio,ref_tmin_kyr,our_tmin_kyr,mc_censored,grade,sys_dmin_pc,window_limited,catalog
TYC 457-315-1,4281652966102190080,9.2019,9.0245,8.9582,9.4543,8.91523,9.12043,0.981,1611.4,1598.8,0.0,A,0.00689,False,BJ2018
TYC 456-474-1,4282191078280641536,3.6149,5.0223,3.0094,4.239,4.79153,5.27279,1.389,2482.1,2678.3,0.0,B,0.02138,False,BJ2018
2MASS J18341769+0343582,4283348413037187840,6.2375,5.5586,5.5462,7.1943,5.05033,6.24789,0.891,3314.0,2918.9,0.0,A,0.03537,False,BJ2018
TYC 441-814-1,4284152847546316288,9.3377,9.5503,9.053,9.6478,9.4529,9.6409,1.023,750.7,763.5,0.0,A,0.00027,False,BJ2018
2MASS J18300193+0506101,4284318461479138816,6.9865,7.1538,6.7031,7.3076,6.98855,7.30055,1.024,1722.2,1753.0,0.0,A,0.03584,False,BJ2018
PM J18451+0620,4285624303336874624,5.3054,5.6044,4.9771,5.6868,5.54258,5.68655,1.056,649.1,676.3,0.0,A,0.00034,False,BJ2018
TYC 461-183-1,4285987898075297152,8.979,8.7235,8.1889,9.9097,8.50233,9.00227,0.972,2899.9,2915.0,0.0,B,0.02407,False,BJ2018
WDS J18367+0640C,4286583489800632832,7.0807,6.6235,6.4195,7.8205,6.45921,6.80695,0.935,3687.3,3622.2,0.0,A,0.10859,False,BJ2018
GJ 9660,4287473578816247936,9.4299,9.5535,9.1667,9.6907,9.51097,9.59612,1.013,363.4,365.7,0.0,A,0.00051,False,BJ2018
TYC 478-779-1,4287623967079142144,8.5947,9.3368,8.291,8.9149,9.23331,9.43392,1.086,-2630.8,-2675.6,0.0,A,0.13763,False,BJ2018
GJ 763,4291123545113039616,8.3068,8.3459,8.2802,8.335,8.32516,8.36411,1.005,159.5,159.6,0.0,A,3e-05,False,BJ2018
V1428 Aql,4293318823182081408,4.4518,4.4705,4.4374,4.4664,4.46257,4.47817,1.004,-70.3,-70.2,0.0,A,0.0,False,BJ2018
GJ 4115,4296063169833346176,9.0691,9.0652,8.909,9.2454,8.93877,9.21142,1.0,1046.2,1041.1,0.0,A,0.00107,False,BJ2018
LSPM J1953+0503,4296445486308179456,8.9731,9.0088,8.8465,9.0987,8.95606,9.05869,1.004,-431.0,-433.2,0.0,A,0.00018,False,BJ2018
2MASS J19533307+0926425,4300169639576264320,7.169,7.4578,6.6319,7.8373,7.24642,7.7443,1.04,1776.8,1839.1,0.0,A,0.01065,False,BJ2018
LTT 15849,4300656654504945280,3.852,3.8586,3.8287,3.8751,3.85211,3.86486,1.002,73.1,72.9,0.0,A,2e-05,False,BJ2018
2MASS J20011290+1041306,4300686719276459648,8.5929,7.8958,8.2245,8.9728,7.69256,8.10047,0.919,4167.8,4081.6,0.0,A,0.20548,False,BJ2018
TYC 1079-2866-1,4304019854424420736,3.8372,4.7328,3.359,4.3273,4.61745,4.87058,1.233,4707.2,4817.1,0.0,A,0.21898,False,BJ2018
HD 179840A,4306487497803508736,7.4965,7.2566,7.2971,7.6979,7.03807,7.44385,0.968,3070.5,3044.2,0.0,A,0.02923,False,BJ2018
Gaia DR2 4309169417122411008,4309169417122411008,6.1504,5.471,5.2836,7.2727,5.2751,5.66653,0.89,3490.2,3431.8,0.0,A,0.06556,False,BJ2018
Gaia DR3 4309243427999669248,4309243427999669248,7.3963,12.1441,6.5979,8.2541,11.51757,12.77393,1.642,3775.0,3971.4,0.0,B,0.06375,False,BJ2018
HD 230325,4311893972619003648,9.3273,9.4254,9.2171,9.4447,9.36888,9.48954,1.011,931.1,938.7,0.0,A,0.00115,False,BJ2018
GJ 734 A,4311983376654646656,7.6324,7.6128,7.5227,7.7462,7.56391,7.66425,0.997,570.7,575.5,0.0,B,0.00028,False,BJ2018
2MASS J19082324+1131176,4312679294452119808,6.9017,6.9569,6.5769,7.2589,6.83383,7.04981,1.008,2667.7,2625.9,0.0,A,0.00344,False,BJ2018
HD 230333,4313658516973917952,9.0518,8.5022,8.6913,9.4211,8.40988,8.59106,0.939,2987.8,3029.2,0.0,A,0.08448,False,BJ2018
WDS J19012+1253A,4313869756307345664,7.3855,7.9716,6.1801,9.1515,7.90445,8.04558,1.079,935.9,995.6,0.0,A,0.00112,False,BJ2018
HIP 95772,4314798744888764544,5.8228,5.8372,5.7757,5.8688,5.81839,5.8562,1.002,963.0,960.3,0.0,A,0.00143,False,BJ2018
b Aql,4315804351350378496,8.4318,8.4011,8.3959,8.4688,8.3834,8.41491,0.996,99.4,99.3,0.0,A,1e-05,False,BJ2018
2MASS J19290933+1304592,4316456739688577280,6.1294,6.3367,5.9188,6.3323,6.00047,6.70706,1.034,-4645.7,-4706.1,0.164,A,0.09624,False,BJ2018
HIP 95649,4319659032940463232,5.718,5.7948,5.6299,5.8062,5.76626,5.82036,1.013,1059.2,1053.8,0.0,A,0.00351,False,BJ2018
TYC 1600-1353-1,4321607608054513792,9.9837,9.9841,9.8091,10.1577,9.94214,10.0317,1.0,957.1,954.4,0.0,A,0.00419,False,BJ2018
HD 231577,4322521714537666304,7.5176,7.9969,5.4035,12.413,6.09605,11.26232,1.064,1817.7,1934.0,0.016,A,0.015,False,BJ2018
HD 231309,4322784016783790848,8.1184,8.1354,7.9959,8.2465,8.10932,8.16982,1.002,1251.4,1248.4,0.0,A,0.00265,False,BJ2018
V2306 Oph,4330690742322011520,3.2112,3.2034,3.1775,3.2479,3.19542,3.21113,0.998,86.4,86.3,0.0,A,0.0,False,BJ2018
TYC 5631-874-1,4332094303271958144,9.4712,6.9684,8.7933,10.2246,6.60584,7.34958,0.736,2599.7,2584.4,0.0,B,0.10338,False,BJ2018
2MASS J17031680-1113571,4334826520950253184,7.7324,7.5005,6.5682,9.2814,7.33275,7.6997,0.97,3374.3,3416.1,0.0,A,0.25871,False,BJ2018
HD 144687,4341906894799360256,7.6458,7.4242,7.3066,8.0081,7.32061,7.52948,0.971,4577.1,4575.1,0.0,A,0.26009,False,BJ2018
GJ 9541 B,4343064508746082304,6.6802,6.63,6.6289,6.7344,6.60652,6.65677,0.992,800.4,796.7,0.0,A,0.00337,False,BJ2018
GJ 9541 A,4343064577465522816,7.2962,7.2691,7.2363,7.3552,7.23842,7.29825,0.996,796.9,794.6,0.0,A,0.00346,False,BJ2018
2MASS J16280296-0918411,4344543248801935232,10.3223,9.2174,8.8114,12.2087,8.79864,9.68176,0.893,4383.3,4169.6,0.0,A,0.47606,False,BJ2018
TYC 5601-862-1,4347418849668395904,6.0088,5.7746,5.7359,6.3084,5.70524,5.83478,0.961,2036.4,2062.9,0.0,A,0.14494,False,BJ2018
TYC 5044-449-1,4349860173498853760,11.8068,11.4305,10.7757,13.0232,11.16074,11.69173,0.968,3291.2,3301.0,0.0,A,0.63285,False,BJ2018
2MASS J16234274-0725346,4351733333293574400,9.4728,9.4244,8.7159,10.2914,9.15845,9.6317,0.995,4612.9,4889.8,0.148,A,0.25231,False,BJ2018
TYC 5061-1036-1,4352734507349058176,7.5828,7.3668,6.9124,8.3035,7.2057,7.54356,0.972,3883.8,3838.3,0.0,A,0.22328,False,BJ2018
12 Oph,4358031335898505472,8.8829,8.8278,8.8511,8.9143,8.80852,8.84006,0.994,149.1,150.9,0.0,A,1e-05,False,BJ2018
2MASS J17171534-0903118,4359529386131930752,6.4416,6.6177,6.1101,6.8087,6.53915,6.68509,1.027,3424.4,3487.2,0.0,A,0.18127,False,BJ2018
2MASS J17155252-0850365,4359551616882417536,6.803,6.2079,6.2763,7.3732,5.89185,6.60301,0.913,4424.5,4345.0,0.0,A,0.23867,False,BJ2018
TYC 5079-794-1,4361847294082286592,10.1641,10.2399,9.7515,10.5606,10.16581,10.31952,1.007,2746.9,2748.9,0.0,A,0.11245,False,BJ2018
2MASS J17224765-0549197,4362129142718977152,9.7056,7.7112,8.353,11.2541,7.52583,7.8594,0.795,4932.5,4617.2,0.0,A,0.28374,False,BJ2018
2MASS J17245505-0522114,4362243496226418304,1.6601,1.6465,1.3126,2.0847,1.59269,1.71138,0.992,3134.7,3059.2,0.0,A,0.19773,False,BJ2018
TYC 5088-318-1,4362624885022955264,3.3764,3.0391,2.8635,3.9113,2.96161,3.11357,0.9,3898.2,3555.0,0.0,A,0.36576,False,BJ2018
HIP 85661,4362793767434602752,5.7166,5.8998,5.3759,6.0744,5.8506,5.95131,1.032,1614.8,1637.6,0.0,A,0.01967,False,BJ2018
2MASS J17301965-0422001,4362793767434605824,3.7287,3.8697,3.6079,3.8584,3.83342,3.91444,1.038,1650.2,1648.8,0.0,A,0.02182,False,BJ2018
GJ 654,4364480521350598144,9.4362,9.4488,9.3954,9.4732,9.44147,9.45538,1.001,-55.0,-54.9,0.0,A,0.0,False,BJ2018
GJ 653,4364527594192166400,9.4649,9.468,9.4477,9.4829,9.45994,9.47543,1.0,-54.4,-54.4,0.0,A,0.0,False,BJ2018
2MASS J17070247-0314058,4365939745079537280,7.2928,6.5761,6.7722,7.853,6.46335,6.685,0.902,3672.1,3596.0,0.0,A,0.48266,False,BJ2018
2MASS J17120471-0309465,4366655286630587264,7.3916,7.0095,6.9329,7.8808,6.8175,7.2141,0.948,1543.6,1630.2,0.0,B,0.03795,False,BJ2018
TYC 5069-865-1,4366789972507711616,9.8331,9.6313,9.2716,10.4244,9.54023,9.71755,0.979,2867.9,2841.1,0.0,A,0.02705,False,BJ2018
Gaia DR3 4366791041956394880,4366791041956394880,9.6437,10.318,9.2581,10.0507,10.24488,10.40494,1.07,2784.3,2890.6,0.0,A,0.02622,False,BJ2018
StKM 1-1469,4366980879510847232,8.8152,8.822,8.6697,8.9747,8.78682,8.85216,1.001,777.6,774.0,0.0,A,0.00085,False,BJ2018
HR 6465,4367026303085396352,5.7493,5.759,5.7026,5.7959,5.7444,5.77822,1.002,488.2,487.9,0.0,A,0.00046,False,BJ2018
TYC 5069-706-1,4367380586348765184,9.4749,9.1721,9.1494,9.8258,9.06554,9.28482,0.968,3668.3,3676.2,0.0,B,0.21775,False,BJ2018
HIP 84211,4367567915641507072,8.4413,8.4341,8.1375,8.753,8.37865,8.48326,0.999,3247.4,3230.3,0.0,A,0.17771,False,BJ2018
TYC 5082-485-2,4371920504220784384,7.4179,7.6584,6.7065,8.2291,7.53923,7.79962,1.032,3876.2,3959.3,0.0,A,0.521,False,BJ2018
TYC 5067-20-2,4373177177290654336,8.7398,8.8646,8.3159,9.2028,8.79332,8.93056,1.014,2158.0,2173.7,0.0,A,0.07705,False,BJ2018
SAO 141653,4373507614893299840,6.1248,6.2719,5.9919,6.2627,6.23918,6.30693,1.024,1621.6,1656.6,0.0,A,0.00515,False,BJ2018
2MASS J17283602+0140030,4374963089115400576,7.3318,7.5578,6.7186,7.9825,7.45377,7.66768,1.031,4620.3,4600.5,0.0,A,0.14913,False,BJ2018
PM J17228+0112A,4375048541782926080,9.7682,9.589,9.497,10.062,9.52452,9.64377,0.982,693.6,687.2,0.0,A,0.00592,False,BJ2018
SAO 122620,4375406020500519040,9.7721,9.4287,9.2794,10.2828,9.35905,9.49574,0.965,2902.0,2907.7,0.0,A,0.13373,False,BJ2018
TYC 5050-133-1,4379153877682512384,2.343,2.5719,1.8158,2.9032,2.51385,2.63488,1.098,3389.5,3512.2,0.0,A,0.13455,False,BJ2018
TYC 389-1966-1,4385307676762451968,9.8462,10.2391,9.2971,10.4512,10.13617,10.35251,1.04,3021.1,3043.3,0.0,A,0.19102,False,BJ2018
Gaia DR2 4386620081328357504,4386620081328357504,4.6953,5.5166,4.2549,5.1265,5.45335,5.57785,1.175,4016.4,3973.9,0.0,A,0.77231,False,BJ2018
2MASS J17181059+0402348,4388471418392395136,9.7571,9.6783,9.4492,10.0632,9.61059,9.74433,0.992,1748.3,1745.3,0.0,B,0.05753,False,BJ2018
HD 156564,4388471452752133376,9.0651,9.1095,8.9425,9.1894,9.06989,9.15081,1.005,1806.4,1823.4,0.0,A,0.06199,False,BJ2018
2MASS J17243463+0355267,4389157754167139712,1.2655,1.1585,1.1776,1.3523,1.14122,1.17891,0.915,2085.9,1989.5,0.0,A,0.0597,False,BJ2018
GJ 9592,4389844948935164544,6.843,6.8906,6.7426,6.9432,6.85635,6.93511,1.007,409.7,409.6,0.0,A,9e-05,False,BJ2018
TYC 402-1429-1,4391081074880447104,9.2606,9.5629,8.7702,9.8222,9.47514,9.63626,1.033,3654.1,3658.8,0.0,A,0.11936,False,BJ2018
StKM 1-1427,4392762503037652224,6.1361,6.0955,5.9707,6.3086,6.02648,6.1665,0.993,2490.3,2501.0,0.0,A,0.10872,False,BJ2018
2MASS J17050642+0702087,4394744304026433664,9.1933,9.1549,8.7938,9.6332,8.93273,9.34433,0.996,3169.7,3138.1,0.0,A,0.05611,False,BJ2018
TYC 5028-228-1,4400110058207596416,7.716,7.9018,7.5833,7.8574,7.84022,7.96533,1.024,-1290.5,-1307.9,0.0,B,0.00318,False,BJ2018
HR 5779,4400452830957830656,7.4725,7.4154,7.4087,7.5355,7.38713,7.44363,0.992,616.1,614.0,0.0,A,0.00346,False,BJ2018
2MASS J15381859-0440024,4400925346079797888,8.7826,9.6247,7.5946,10.6076,9.08398,10.21635,1.096,-1012.0,-1111.1,0.0,A,0.02684,False,BJ2018
2MASS J15341818-0116004,4416009443021510400,5.7742,6.2313,4.727,7.0618,5.59229,6.95922,1.079,-3369.9,-3543.8,0.043,A,0.4549,False,BJ2018
23 Ser,4423865487962417024,6.8598,6.9249,6.7889,6.9389,6.88866,6.95785,1.009,-591.8,-595.8,0.0,A,0.00138,False,BJ2018
TYC 365-474-1,4426807162606127232,10.8521,10.7478,10.5025,11.1962,10.54841,10.97325,0.99,4009.4,4082.8,0.0,A,0.38285,False,BJ2018
2MASS J15370860+0537228,4428878367631405312,9.1369,8.8628,8.2643,10.1768,8.52421,9.2007,0.97,4351.1,4443.4,0.0,A,0.47582,False,BJ2018
27 Ser,4430238051199001216,2.3001,2.3327,2.2765,2.3246,2.32315,2.34378,1.014,167.4,168.8,0.0,A,0.0001,False,BJ2018
HIP 80597,4431838321653479296,8.3982,8.4566,8.2189,8.5825,8.39095,8.54792,1.007,1732.5,1742.5,0.0,A,0.03441,False,BJ2018
TYC 392-446-1,4434610087390172416,3.3701,3.0332,2.8287,3.9628,2.90431,3.1982,0.9,1758.0,1778.9,0.0,B,0.06637,False,BJ2018
2MASS J16205896+0726312,4439829778324971904,8.3653,8.5272,8.1261,8.6092,8.44398,8.61448,1.019,1477.6,1489.2,0.0,A,0.05354,False,BJ2018
SAO 121662,4440448734652648064,9.8485,9.8946,9.7434,9.9556,9.85412,9.93952,1.005,1152.2,1154.4,0.0,A,0.01816,False,BJ2018
TYC 397-1532-1,4440785082129265536,9.4637,9.7707,9.2917,9.6406,9.71887,9.81595,1.032,1725.3,1748.1,0.0,A,0.02322,False,BJ2018
Gaia DR3 4441367582773727488,4441367582773727488,9.9125,10.053,9.35,10.5153,9.9659,10.15264,1.014,2917.2,2918.5,0.0,A,0.0335,False,BJ2018
2MASS J17024551+1116283,4444985594504544640,7.4258,7.7035,7.2057,7.6632,7.63448,7.7749,1.037,2909.0,2976.8,0.0,A,0.24504,False,BJ2018
TYC 379-716-1,4450258233797230464,4.11,4.0793,3.8867,4.3364,4.04979,4.11093,0.993,2098.1,2055.2,0.0,A,0.0126,False,BJ2018
2MASS J16163533+1522313,4465048383175747584,8.1484,8.4175,7.8246,8.5195,8.30775,8.52883,1.033,2154.4,2215.3,0.0,A,0.00999,False,BJ2018
HIP 80543,4465724715969353472,2.9978,2.979,2.9457,3.0535,2.9615,2.99704,0.994,2023.8,2008.3,0.0,A,0.05245,False,BJ2018
PM J18081+0152,4468275995268525056,7.5848,7.5457,7.5204,7.647,7.48988,7.60259,0.995,-724.3,-719.2,0.0,A,0.00163,False,BJ2018
2MASS J18055113+0303380,4468662306105874176,7.9822,7.7223,7.5919,8.4065,7.58977,7.83379,0.967,3060.4,3008.7,0.0,A,0.06825,False,BJ2018
2MASS J18052912+0319076,4468688282068413696,5.343,5.3737,4.8958,5.8648,5.29049,5.46267,1.006,2173.8,2192.4,0.0,A,0.0585,False,BJ2018
HIP 88986,4469927221212224128,10.3846,9.6041,9.8434,10.9396,9.48713,9.68628,0.925,2824.1,2794.3,0.0,A,0.13517,False,BJ2018
GJ 9614,4471087175915086080,7.1161,7.128,7.0724,7.1585,7.11752,7.1368,1.002,182.2,182.4,0.0,A,4e-05,False,BJ2018
2MASS J18044724+0516559,4471451045548313344,8.3514,8.2944,8.0531,8.6972,8.13963,8.44901,0.993,2410.2,2380.3,0.0,A,0.02778,False,BJ2018
HIP 87151,4472501354027102464,7.9561,8.0946,7.7754,8.1413,8.05085,8.13457,1.017,2897.6,2894.9,0.0,A,0.16287,False,BJ2018
2MASS J18064486+0732008,4475324281414876288,8.6433,9.0195,7.9968,9.3552,8.73591,9.31687,1.044,2930.3,2871.1,0.0,B,0.09776,False,BJ2018
Gaia DR3 4479629144344663296,4479629144344663296,10.0434,10.4351,9.7101,10.4144,10.36566,10.51793,1.039,2097.3,2132.6,0.0,A,0.01198,False,BJ2018
2MASS J18125288+0736267,4481120150805814912,3.1188,1.995,2.4303,3.8283,1.86305,2.10733,0.64,3653.3,3680.1,0.0,A,0.36477,False,BJ2018
2MASS J18183873+0946402,4481886029375642112,9.0041,9.4978,8.3566,9.6951,9.31418,9.66927,1.055,1561.7,1654.4,0.0,A,0.05113,False,BJ2018
HD 160328,4487342390179139200,5.6528,5.3655,5.4178,5.8991,5.32556,5.41126,0.949,3007.9,3046.3,0.0,A,0.09617,False,BJ2018
2MASS J17523421+1025540,4489676137969788160,3.2687,2.9782,2.8074,3.7626,2.83942,3.13013,0.911,4490.1,4551.6,0.0,A,0.65572,False,BJ2018
TYC 1011-23-1,4489735958275104128,6.8569,6.6663,6.6736,7.0513,6.61889,6.71415,0.972,1777.3,1771.9,0.0,B,0.0551,False,BJ2018
TYC 992-192-1,4490721567368465408,7.0844,6.9624,6.9798,7.1947,6.88983,7.02601,0.983,1189.0,1201.8,0.0,B,0.00677,False,BJ2018
2MASS J17372061+1302140,4494162970045854464,12.1034,12.3237,11.1042,13.2121,12.05264,12.68038,1.018,4691.1,4951.5,0.289,A,0.86956,False,BJ2018
TYC 1015-572-1,4496046772763737728,7.6549,6.9514,6.6669,8.6999,6.83348,7.05806,0.908,4345.1,4373.4,0.0,A,0.29606,False,BJ2018
LSPM J1754+1251,4496250461589918080,8.8183,9.1164,8.5001,9.1726,9.03244,9.2109,1.034,520.0,532.8,0.0,A,0.00032,False,BJ2018
2MASS J18095246+1344319,4497343612369218304,9.7328,9.5521,9.3557,10.149,9.43417,9.68586,0.981,728.9,736.3,0.0,B,0.00168,False,BJ2018
HD 164756,4498382277197957632,8.1281,8.1581,8.0292,8.2284,8.14095,8.1768,1.004,582.4,585.8,0.0,A,0.00325,False,BJ2018
2MASS J18061476+1504072,4498447148384273280,5.6688,5.2038,5.3781,5.9894,5.14693,5.26326,0.918,2359.1,2266.6,0.0,A,0.03557,False,BJ2018
TYC 1002-574-1,4499246802573991680,9.1057,8.9671,8.9174,9.2975,8.93955,8.99526,0.985,1176.6,1174.5,0.0,A,0.02865,False,BJ2018
PM J17463+1256,4499391624572320128,8.8354,8.7988,8.7257,8.9481,8.74671,8.84621,0.996,725.0,724.6,0.0,A,0.00557,False,BJ2018
HIP 86912,4499402417829098112,5.1807,5.2154,4.7836,5.5909,5.13828,5.29765,1.007,4600.9,4661.8,0.0,A,0.44381,False,BJ2018
HD 162951,4499759140633797760,5.4008,5.7472,5.0093,5.807,5.67244,5.80684,1.064,3762.4,3822.9,0.0,A,0.3518,False,BJ2018
Gaia DR2 4501175552127764352,4501175552127764352,4.77,4.3087,4.0406,5.7619,4.10388,4.54636,0.903,4106.9,4248.0,0.0,A,0.59425,False,BJ2018
2MASS J18021663+1529380,4501513716373690368,7.9576,8.0974,6.7708,9.4761,7.8773,8.31052,1.018,3451.8,3425.8,0.0,A,0.21013,False,BJ2018
GJ 698,4503423641091793152,5.1675,5.202,5.0677,5.2705,5.17852,5.22321,1.007,693.5,699.0,0.0,A,0.00115,False,BJ2018
TYC 1557-1987-2,4503423641091795712,4.7913,4.8923,4.7132,4.87,4.861,4.9181,1.021,689.7,699.9,0.0,A,0.00105,False,BJ2018
Gaia DR2 4504730303284847744,4504730303284847744,9.6036,9.4968,9.0338,10.1967,9.43557,9.54805,0.989,786.2,773.2,0.0,A,0.00227,False,BJ2018
2MASS J18540640+1403561,4507127277306256768,3.6525,3.67,3.3538,3.9853,3.59221,3.74866,1.005,2455.6,2462.9,0.0,A,0.0425,False,BJ2018
2MASS J18470758+1614419,4510821735139006848,8.5792,8.5308,6.4157,12.9319,8.0277,9.03716,0.994,1610.2,1548.8,0.0,B,0.01918,False,BJ2018
TYC 1586-1834-1,4513153391334819328,2.8943,2.9506,2.8318,2.9592,2.9346,2.96845,1.019,1076.6,1083.7,0.0,B,0.00285,False,BJ2018
2MASS J19151521+1718064,4513440363843336320,5.3176,5.2425,4.7118,6.1161,5.00831,5.54419,0.986,2243.4,2179.2,0.0,B,0.02278,False,BJ2018
2MASS J19110575+1920226,4516318915319912192,1.7056,1.5856,1.5924,1.8295,1.55549,1.6162,0.93,1377.1,1318.3,0.0,A,0.00516,False,BJ2018
HR 7198,4517992926089982720,9.5999,7.7537,9.3174,9.8644,7.65514,7.86481,0.808,4683.0,4620.8,0.0,B,0.09288,False,BJ2018
HD 349433,4518798180913945472,9.0032,8.9257,8.9036,9.098,8.89069,8.96112,0.991,1263.1,1260.5,0.0,A,0.01618,False,BJ2018
TYC 1597-1828-1,4519260937870527360,1.9305,2.3565,1.6541,2.2266,2.30389,2.42837,1.221,3569.4,3571.5,0.0,A,0.08722,False,BJ2018
GJ 745 B,4519789081415296128,5.4055,5.377,5.3431,5.4688,5.35541,5.40188,0.995,-170.9,-170.4,0.0,A,1e-05,False,BJ2018
TYC 1598-1505-1,4520233627713766528,3.573,3.6192,3.5169,3.6316,3.59702,3.64326,1.013,1002.2,1008.8,0.0,A,0.00118,False,BJ2018
TYC 1568-2463-1,4522530679285058432,8.2147,9.0409,7.9367,8.4837,8.93715,9.1345,1.101,1539.7,1552.2,0.0,B,0.02196,False,BJ2018
TYC 1573-1148-1,4523525806025434624,6.5968,7.1654,6.2647,6.9389,7.07401,7.26679,1.086,3411.3,3335.1,0.0,B,0.24867,False,BJ2018
HD 348397,4523718014398005120,1.0051,1.0987,0.2355,2.8926,0.94533,1.35565,1.093,3966.9,4077.8,0.0,B,0.29294,False,BJ2018
2MASS J18402815+1942000,4524674314649397376,10.9363,9.2264,10.5343,11.344,9.0286,9.45616,0.844,4453.2,4438.6,0.0,B,0.28675,False,BJ2018
2MASS J18210008+2032174,4528688008815185664,5.2003,5.2581,5.0063,5.404,5.1899,5.33117,1.011,1580.1,1600.8,0.0,A,0.02365,False,BJ2018
TYC 1579-780-1,4529939944544707712,8.0227,7.7104,7.8527,8.1959,7.6646,7.75426,0.961,2283.5,2288.6,0.0,A,0.0801,False,BJ2018
StKM 1-1636,4536122356687437568,7.2824,7.3884,7.1746,7.3983,7.31744,7.45965,1.015,2064.7,2089.4,0.0,A,0.03366,False,BJ2018
2MASS J18281194+2440535,4536673181955253504,1.4392,0.773,0.9713,1.9256,0.63303,0.91588,0.537,1387.6,1339.7,0.0,B,0.02661,False,BJ2018
PM J17174+1210,4540584071792701952,8.7456,8.7742,8.6616,8.8325,8.74501,8.80686,1.003,421.8,422.4,0.0,A,0.0016,False,BJ2018
PM J17133+1155,4540937942738166656,9.6307,9.6313,9.3942,9.8704,9.56983,9.7009,1.0,1129.5,1130.5,0.0,B,0.01745,False,BJ2018
HIP 84323,4544887186644313216,9.2171,9.0648,8.8457,9.6205,8.94727,9.19823,0.983,3550.4,3499.4,0.0,A,0.02452,False,BJ2018
HD 155767,4544892615483397120,2.4823,2.3771,2.3649,2.6082,2.35621,2.39544,0.958,-2772.7,-2774.5,0.0,A,0.09379,False,BJ2018
2MASS J17074191+1426445,4545031669344083200,9.0887,9.1886,8.8897,9.294,9.11685,9.27046,1.011,708.3,718.4,0.0,A,0.01211,False,BJ2018
TYC 987-758-1,4545333725803409024,6.2776,6.3118,6.2026,6.3545,6.28124,6.34263,1.005,832.4,833.3,0.0,A,0.00549,False,BJ2018
StKM 1-1456,4546557031272743680,1.3603,1.3172,1.3312,1.3895,1.31031,1.3233,0.968,1213.3,1237.6,0.0,A,0.01849,False,BJ2018
GJ 3997 A,4548562265603840768,5.7216,5.8418,5.6348,5.8118,5.81102,5.87265,1.021,520.1,527.1,0.0,B,0.00166,False,BJ2018
Gaia DR3 4549103298342272768,4549103298342272768,10.2054,10.5915,9.0889,11.5332,10.09515,11.09473,1.038,2796.1,2911.3,0.0,A,0.11279,False,BJ2018
Gaia DR2 4550360418089700608,4550360418089700608,7.1642,7.4732,5.8193,9.3655,7.30022,7.67422,1.043,926.4,961.5,0.0,A,0.01764,False,BJ2018
GJ 686,4550763526539955712,8.0097,8.0158,7.9982,8.0208,8.01217,8.02027,1.001,28.4,28.0,0.0,A,0.0,False,BJ2018
2MASS J17480799+1815056,4551219720787449088,6.9593,7.3651,6.7445,7.1955,7.2987,7.44165,1.058,3431.6,3398.3,0.0,A,0.43996,False,BJ2018
2MASS J17485213+1904363,4551422649402963968,9.7464,9.72,9.5535,9.9468,9.61867,9.80679,0.997,1270.9,1254.5,0.0,A,0.02544,False,BJ2018
TYC 1545-2075-1,4554884904139915392,6.5025,5.5439,6.0883,6.9103,5.41468,5.69082,0.853,3861.8,3888.6,0.0,B,0.43118,False,BJ2018
HD 157442,4555237645515991808,7.3243,7.3541,7.0827,7.5809,7.29406,7.41273,1.004,4389.6,4321.9,0.0,A,0.08327,False,BJ2018
2MASS J17253550+2121534,4555331550679917568,7.1937,5.7743,6.3135,8.242,5.59291,5.92732,0.803,4251.0,4146.8,0.0,A,0.78479,False,BJ2018
TYC 1550-229-1,4555758229913985024,6.5061,6.3813,6.2904,6.7268,6.24597,6.51276,0.981,3570.8,3456.8,0.0,B,0.25161,False,BJ2018
SAO 102379,4559301028170819200,6.8778,6.8534,6.7715,6.9906,6.80942,6.89744,0.996,1941.8,1945.4,0.0,A,0.00851,False,BJ2018
HIP 82568,4559467329305126912,8.9828,9.0259,8.9191,9.0483,8.99437,9.05081,1.005,1047.4,1049.0,0.0,A,0.01091,False,BJ2018
TYC 1539-487-1,4560116728364805376,4.0934,4.0543,4.0502,4.1367,4.04381,4.06547,0.99,540.3,540.0,0.0,A,0.00126,False,BJ2018
2MASS J17061135+1808417,4560116728363865984,4.8134,4.7413,4.7717,4.8579,4.7244,4.76177,0.985,540.9,538.1,0.0,B,0.00163,False,BJ2018
TYC 1543-1430-1,4560686069227422976,4.7445,4.8458,4.6705,4.8229,4.81486,4.87362,1.021,754.2,752.2,0.0,A,0.018,False,BJ2018
2MASS J16540344+1940194,4561405527786206848,6.8896,6.846,5.9804,8.1744,6.64887,7.0828,0.994,2132.0,2115.3,0.0,A,0.04509,False,BJ2018
TYC 1532-211-1,4564314045278795776,4.7117,4.9027,4.2648,5.1758,4.75209,5.05212,1.041,3105.1,3266.7,0.0,B,0.61827,False,BJ2018
2MASS J17133249+2514103,4573484350212176256,9.528,9.8811,9.2602,9.8229,9.69406,10.06182,1.037,992.6,1027.9,0.0,A,0.02348,False,BJ2018
UPM J1802+2107,4575928186608296064,2.2019,2.2026,2.1707,2.2338,2.19241,2.21242,1.0,478.8,479.2,0.0,B,0.00063,False,BJ2018
2MASS J17515359+2131451,4577067315016960768,9.9362,9.4177,9.5898,10.298,9.30917,9.52961,0.948,945.3,933.8,0.0,B,0.01876,False,BJ2018
