name,simbad_id,source_id,hip,sp_type,system,dist_now_pc,ra,dec,parallax,parallax_error,parallax_catalog,parallax_source,pmra,pmdec,pmra_error,pmdec_error,rv,rv_error,rv_source,rv_component,system_parent,x,y,z,vx,vy,vz,gal_dmin_pc,gal_tmin_myr,lin_dmin_pc,lin_tmin_myr,mc_dmin_med,mc_dmin_lo,mc_dmin_hi,mc_tmin_med,mc_tmin_lo,mc_tmin_hi,mc_censored,mc_model,sys_dmin_pc,sys_dominant,zp_dmin_pc,grade,rv_reliability,astrom_flag,is_wd,featured
Gaia DR3 1985317541316679040,,1985317541316679040,,,-1,108.81142649818842,341.12292633746387,47.99669850055802,9.190211287383947,0.040665865,,,-5.656397675055409,-1.5754849513132796,0.039310526,0.038854357,20.19698,0.37570423,gaia,,,-22.32644873590509,104.92201925624703,-18.24352209978639,-1.2785642329575735,20.19971544282713,-2.7254316911895287,16.348106,-5.000000,16.13688072208356,-5.152007442394788,16.33321,15.85727,16.96107,-5.00000,-5.00000,-5.00000,0.863,integrated,0.06176,disc scale height 0.20 kpc,0.23930,B,good,high_ruwe,0,
Gaia DR3 5587980227106384000,,5587980227106384000,,,-1,96.77554076754326,113.91556726176285,-35.80971208974052,10.333189482268246,0.038214833,,,-37.990991267338366,5.712763204708137,0.04083825,0.044724334,102.63588,3.9407008,gaia,,,-33.52132137926769,-89.93030215079526,-12.424454068688426,-44.815346603368475,-89.98976449098939,-27.16951907247418,16.372609,-0.895424,16.378674445283856,-0.8955536726774543,16.33332,15.71604,16.99520,-0.89398,-0.92620,-0.86053,0.000,integrated,0.00245,disc scale height 0.20 kpc,0.15500,B,good,high_ruwe,0,
Gaia DR3 4440129498324607488,,4440129498324607488,,,-1,86.5280326846393,248.278159990869,7.887470557345183,11.556948297260002,0.02058339,,,9.056777052405332,3.2853497454385168,0.024051575,0.020619258,-21.085764,2.3210008,gaia,,,65.54160683943684,28.61482240336377,48.709240930265416,-15.759790647102662,-3.7017145912806164,-14.07666708402518,16.443950,3.841079,15.93922604150237,3.876335555672609,16.33357,14.77328,18.45250,3.81787,3.47325,4.27138,0.023,integrated,0.18329,disc scale height 0.20 kpc,0.14011,A,good,,0,
Gaia DR3 4175454887490382976,,4175454887490382976,,,-1,112.12399158518622,268.86652926377064,-5.4251586333882,8.918697826060267,0.021564085,,,2.338181508602276,-9.039370197640567,0.017547896,0.01662064,-34.54489,0.21263531,gaia,,,102.72570110048753,40.63330420936252,19.187350297464455,-29.77898454669876,-15.664513120972718,-9.26354918002527,16.356273,3.111663,15.944118102107552,3.1094917911120272,16.33444,16.19867,16.46771,3.10935,3.09011,3.12603,0.000,integrated,0.06188,disc scale height 0.20 kpc,0.18208,A,good,,0,
Gaia DR3 2091722676012766464,,2091722676012766464,,,-1,290.9630121273417,280.5161229635383,34.2242205494592,3.436862963057119,0.07375225,,,4.218577950656746,-0.12746607571023078,0.076402836,0.08680869,-107.76684,2.4697523,gaia,,,125.01487388318894,249.15726600879293,83.37513135947405,-47.39024394506412,-89.98487971565204,-36.117393071254405,16.319557,2.625879,15.694352388540214,2.6322904792289665,16.33451,15.61204,17.12738,2.62552,2.55941,2.70434,0.000,integrated,0.25063,disc scale height 0.20 kpc,0.47061,B,good,"high_ruwe,non_single",0,
Gaia DR3 1320748524226387968,,1320748524226387968,,,-1,607.2220291588837,237.90583030470435,29.52608682851798,1.6468440734687892,0.016115071,,,0.20934625904030638,1.3043186375160594,0.012269079,0.01654063,-138.03326,3.630634,gaia,,,261.58163469805015,283.9389944103581,468.6921041982282,-62.214635109959346,-61.921333569481085,-106.59609718326465,16.331643,4.236686,16.72148334468929,4.298143303951469,16.33491,15.76007,16.95206,4.23525,4.11524,4.35287,0.000,integrated,0.31790,disc scale length -0.5 kpc,0.93888,A,good,,0,
Gaia DR3 3372553701172235776,,3372553701172235776,,,-1,122.76165232571303,97.22404706267749,20.239179194744853,8.145866246136741,0.49014336,,,-3.121000582204361,-7.624339901141394,0.53646374,0.38269365,35.718052,2.7165375,gaia,,,-119.5583401917123,-26.263395901591203,9.298419653807786,-34.3896119789185,-10.735171772320571,-0.9356335068467734,16.221671,-3.313278,16.331437951457513,-3.3011600499045195,16.33495,14.10083,18.43551,-3.33761,-3.58918,-3.04702,0.000,integrated,0.07578,disc scale height 0.20 kpc,0.19464,B,good,high_ruwe,0,
Gaia DR3 6376328208788549632,,6376328208788549632,,,-1,32.51231500475109,309.278208442072,-69.59570810171861,30.757576009394224,0.01739933,,,-15.498165912812986,102.59604992075603,0.013558173,0.01888932,27.464434,0.3582245,gaia,,,22.013631305021857,-15.313426094949175,-18.38340678354407,26.856058442274257,0.6804122279845145,-16.98011727769714,16.348589,-0.864454,16.359839432788643,-0.8644275667913949,16.33534,16.17312,16.49066,-0.86427,-0.86953,-0.85833,0.000,integrated,0.00207,disc scale height 0.20 kpc,0.04631,A,good,,0,
Gaia DR3 3413860050922284672,** LDS 3645A,3413860050922284672,,,-1,49.83549825983494,78.59867474390248,20.53120004509114,20.0660178972456,0.09065705,,,56.97806458811197,-40.19741937803419,0.11850225,0.07192449,47.865417,3.9182167,gaia,,,-48.92174338849712,-2.736129199668393,-9.096895494550422,-47.17274900905286,-18.10146620790561,-3.0885078791416403,16.213496,-0.910529,16.217800785059566,-0.910224256210315,16.33564,15.05906,17.68617,-0.91638,-0.98444,-0.85320,0.000,integrated,0.00255,disc scale height 0.20 kpc,0.07625,A,good,,0,
LP 961-53,LP  961-53,3460438662009633408,,M1,-1,27.15243748800453,178.5780409728862,-37.553376934847535,36.82910605877585,0.017597567,,,250.99627648997398,-144.946698425948,0.017630883,0.012477367,49.488037,0.21248196,gaia,,,8.721509671162424,-23.232696675382588,11.01961595453675,50.9283267709606,-33.679380111311374,10.62524453842585,16.342816,-0.342107,16.345009277167065,-0.3420768252283607,16.33741,16.29364,16.38955,-0.34207,-0.34250,-0.34165,0.000,integrated,0.00049,disc scale height 0.20 kpc,0.03628,A,good,,0,
Gaia DR3 4126893028003819392,,4126893028003819392,,,-1,166.86981560430598,252.2647087190082,-21.369252231438466,5.992695541602766,0.15127936,,,3.7189404047016743,-7.809891360255476,0.20179982,0.12909707,68.02813,7.6359763,gaia,,,161.29600099832257,-2.9686637060385674,42.66523710897025,67.25803303780607,-4.339600941635408,11.496641350607275,16.182286,-2.378428,16.700354712140513,-2.3744552639209973,16.33743,14.30694,18.46907,-2.40318,-2.65408,-2.13826,0.000,integrated,0.15806,disc scale height 0.20 kpc,0.26087,C,low_snr,high_ruwe,0,
Gaia DR3 6044842770330394112,,6044842770330394112,,,-1,156.8123104938283,248.90372881242428,-26.865685919228675,6.377050353067512,0.4728925,,,-8.592417922845916,-4.006791786473071,0.5034817,0.3706028,-66.91958,3.2565393,gaia,,,151.04297968314484,-19.75703898622133,37.226044932907456,-65.97641658357558,2.1601595390224317,-13.051643066665292,16.195127,2.269056,16.423837285706963,2.2661214752729366,16.33832,13.83387,18.77750,2.25969,2.08290,2.46541,0.000,integrated,0.05298,disc scale height 0.20 kpc,0.24796,C,low_snr,high_ruwe,0,
Gaia DR3 2053807563725937408,,2053807563725937408,,,-1,65.01561484093229,304.2410672632756,31.115395283105205,15.380920451903867,0.010481631,,,17.741050535471413,-9.738851961786668,0.008434017,0.009853955,-23.789598,0.5340119,gaia,,,22.216163372759343,61.04065635145869,-2.7405346782054067,-8.74892829678621,-22.388169133833276,-5.203662679188055,16.340749,2.501620,16.489480506138765,2.5003583547358588,16.33886,16.04497,16.70519,2.50128,2.45694,2.55478,0.000,integrated,0.04174,disc scale height 0.20 kpc,0.10164,A,good,,0,
GJ 3579,G 146-5,822327052812586240,,M4V,-1,22.401591499643576,149.94212058931748,47.20191152870969,44.63968553376712,0.026009822,,,78.82247676560381,-273.7917055997816,0.023441311,0.022542521,-28.397963,0.36627206,gaia,,,-13.888507262665215,2.378219836746539,17.415072154312316,25.401874655734616,-30.496599569638683,-12.10662959007453,16.329454,0.361443,16.333906109133707,0.3612540375035209,16.33926,16.23272,16.43411,0.36142,0.36112,0.36167,0.000,integrated,0.00153,disc scale height 0.20 kpc,0.02683,A,good,,0,
Gaia DR3 411919906664938240,,411919906664938240,,,-1,88.87345045115971,16.511514564888806,56.38793092988163,11.251954266696877,0.029691687,,,-34.874020719068966,5.492630489514298,0.017880155,0.02253698,-79.37134,4.3063126,gaia,,,-50.611736259771206,72.37403800591785,-9.946907588997624,57.235091755563786,-56.019039027888454,10.346273293037314,16.341776,1.057710,16.36930160862777,1.0577082182689477,16.33935,15.61945,17.30836,1.05489,1.01195,1.11853,0.000,integrated,0.00402,halo scale radius -20%,0.14173,A,good,,0,
Gaia DR3 2999983288447471360,,2999983288447471360,,,-1,197.47796768299142,96.82747869716097,-12.917491864575739,5.0638560429449315,0.10015381,,,10.050454413575443,-1.5637779948070791,0.083185665,0.09425296,114.55406,2.9584842,gaia,,,-144.31238675279164,-129.29615862129634,-38.1311698705123,-81.25186851061649,-80.0232554022051,-14.412155822508966,16.253468,-1.674181,16.358110791662636,-1.6740348341298512,16.33944,15.40558,17.17969,-1.67626,-1.73254,-1.62015,0.000,integrated,0.06619,disc scale height 0.20 kpc,0.31403,B,good,high_ruwe,0,
Gaia DR3 4189094432310606464,,4189094432310606464,,,-1,94.00244411300723,300.56222237769623,-12.101827134056322,10.638021270998301,0.5932244,,,-11.591487114375052,-25.304706432352482,0.52778196,0.35778642,-71.1909,3.3665578,gaia,,,76.09836384464457,43.57709470647307,-33.86052770306772,-51.47095639695299,-43.76698615532644,25.635304274697518,16.167857,1.252712,16.134162599003194,1.2530697077000703,16.34000,14.48029,18.28355,1.25478,1.16885,1.35113,0.000,integrated,0.00474,halo scale radius -20%,0.14885,B,good,high_ruwe,0,
Gaia DR3 4504140007307827456,,4504140007307827456,,,-1,415.21152198402064,281.4676674292971,11.748687937046707,2.4084110075309635,0.37548396,,,-5.0803444941937315,-13.110781317144106,0.3604503,0.41054425,-691.5458,12.849076,gaia,,,302.6343650355876,280.3071190828435,47.33886436396786,-485.106485434505,-486.8826623382786,-81.3541808798394,16.650371,0.586134,16.603431374851514,0.586138192089376,16.34068,12.03088,24.30627,0.58232,0.50203,0.70102,0.000,integrated,0.00573,halo scale radius -20%,0.67082,C,extreme,"high_ruwe,weak_parallax",0,
Gaia DR3 4397604443007748224,,4397604443007748224,,,-1,155.09085236327596,235.62066415607575,-5.621397919499314,6.447833542481649,0.8491286,,,6.554070993339636,-5.5315779491351424,0.8125771,0.7052984,51.96177,7.783839,gaia,,,123.39452100893334,2.2523825221041656,93.92492451270581,45.159213959050845,0.8716317093596178,26.451257627825164,17.186757,-2.871023,18.6826912824051,-2.876076746611927,16.34077,13.06748,23.33600,-2.83644,-3.46881,-2.38548,0.008,integrated,0.38377,disc scale height 0.20 kpc,0.25013,C,good,"high_ruwe,weak_parallax",0,
Gaia DR3 3977469402081284736,,3977469402081284736,,,-1,63.52526362250971,173.43776655809356,19.562749401915593,15.7417685968588,0.16534047,,,-8.07949972167114,12.647639824111462,0.12608683,0.1080904,-16.748835,0.23606294,gaia,,,-13.003251963339435,-16.53687222303263,59.940857632889745,-0.37670566283674,6.793884137272483,-15.957779072446737,16.382889,3.391867,16.54974947021209,3.4568780462198956,16.34239,15.93405,16.75905,3.38831,3.34050,3.43144,0.000,integrated,0.06806,disc scale height 0.20 kpc,0.09885,B,good,high_ruwe,0,
GJ 1190,BD-03  3746,6336170195850218240,,K4,-1,25.725773616928947,228.4952101795781,-3.7973267008206535,38.87152296722171,0.020840105,,,-739.7585960406604,151.19591263796843,0.01899507,0.01845765,-111.94881,0.19840984,gaia,,,18.548529688747056,-1.126476290360584,17.79040544064137,-137.28479588887967,-41.324775002742626,-21.36488743325115,16.341328,0.134032,16.342120787404582,0.13402362485684097,16.34244,16.32219,16.36337,0.13404,0.13399,0.13408,0.000,integrated,0.00026,disc scale height 0.20 kpc,0.03351,A,good,,0,
Gaia DR3 5812986519995840896,,5812986519995840896,,,-1,327.0085702091196,265.752826966423,-65.62062352056282,3.0580238290406494,0.4766665,,,-0.4919169853150604,-1.6535128924290174,0.32411212,0.35872748,67.59533,2.5817997,gaia,,,262.2328855048215,-167.54919243419735,-100.47779289313738,52.666910740379485,-36.77524017909228,-21.21458271605859,16.113626,-4.710726,12.927252471237336,-4.722911290473679,16.34255,10.46094,48.90243,-4.69504,-5.00000,-4.04815,0.336,integrated,0.57637,disc scale height 0.20 kpc,0.56846,C,good,"high_ruwe,weak_parallax",0,
Gaia DR3 503771733651501184,,503771733651501184,,,-1,246.47986372884984,76.58205251381771,75.86610856332096,4.057126553348352,0.024219628,,,3.0054383595216354,-0.6839035629589487,0.021197546,0.025312612,-50.768936,4.4848843,gaia,,,-167.54696236681482,159.40114361703732,85.273759381337,33.41253281804786,-35.27526832909401,-15.15629127429661,16.475955,4.711265,17.44081909062772,4.723348835526791,16.34306,15.12126,19.21136,4.68295,4.33109,5.00000,0.227,integrated,0.44002,disc scale height 0.20 kpc,0.39162,C,low_snr,,0,
Gaia DR3 6702066190742219264,,6702066190742219264,,,-1,183.76668281061737,275.4504497549391,-51.78405848330761,5.441682815979,0.812864,,,3.811704608403761,-5.086734709515577,0.64803296,0.6475712,-59.21074,8.694913,gaia,,,168.11088433737677,-52.17488490843222,-52.78925708243138,-56.30592525712062,14.551245974223615,12.428907706528474,16.016779,3.014636,17.111008786079815,3.0083691525219014,16.34314,11.48717,24.48338,3.06946,2.51143,3.71114,0.016,integrated,0.30582,disc scale height 0.20 kpc,0.27858,C,low_snr,"high_ruwe,weak_parallax",0,
V749 Her,EGGR 197,4565048312887877888,,DA5.4,-1,20.99308972895588,254.2912014468113,21.444299762560085,47.63472232582776,0.015451988,,,24.790804663642994,-573.8012251775307,0.013092258,0.014071684,46.1,0.7,simbad,,,13.006230823017754,11.486313960957785,11.815767759087095,72.59368434213016,-6.861141787624177,8.66811640592393,16.339685,-0.175521,16.34042911213521,-0.17549695728507836,16.34359,16.23320,16.44167,-0.17548,-0.17610,-0.17490,0.000,integrated,0.00021,disc scale height 0.20 kpc,0.02389,B,literature,,1,
Gaia DR3 3213763498902156160,,3213763498902156160,,,249,221.74014925087093,78.52471060541994,-3.2709515551381947,4.509783200644581,0.0134403445,,,-2.0377644774184183,3.255248750771406,0.012343137,0.009644662,53.635254,1.001993,gaia,,,-185.7907408115036,-84.19654589000524,-86.95651832210993,-46.504799500878214,-16.653044564945993,-21.284192160651333,16.293178,-4.015308,16.64241287463274,-4.019640852357738,16.34385,15.97802,16.59497,-4.02049,-4.09863,-3.93730,0.000,integrated,0.16289,disc scale height 0.20 kpc,0.35258,A,good,,0,
Gaia DR3 2058876174905904768,,2058876174905904768,,,-1,116.65725760124775,303.0940303555109,35.44993170634344,8.572119905459736,0.028193153,,,-11.380772599466678,-14.987513581876462,0.02582766,0.03297169,-73.66593,6.411719,gaia,,,33.955071922396904,111.59484529197671,1.599795627107874,-11.510560308384704,-73.50091017943589,-0.31302061656268876,16.357402,1.517114,16.318463543447738,1.518131426853349,16.34514,14.81957,18.08750,1.51844,1.38244,1.67018,0.000,integrated,0.00469,halo scale radius -20%,0.18751,C,low_snr,,0,
LP 923-19,,4046709875578636672,,,553,17.218152876615154,278.84201284819926,-31.396680739248108,58.07823912158141,0.048026744,,,28.532277004295015,-380.0025938066515,0.042907998,0.038803305,-10.501681,2.7859378,gaia,,,16.90044353479229,0.8758362557188742,-3.173752930358087,-11.746568358927748,-27.662448919182612,-13.2116276735039,16.313512,0.164042,16.313414772576138,0.16405064261288577,16.34528,15.82728,16.76642,0.16230,0.12022,0.19604,0.000,integrated,0.00003,disc scale height 0.20 kpc,0.01547,A,good,,0,
Gaia DR3 4096934226704112640,,4096934226704112640,,,-1,32.83532834118005,276.7626050763762,-16.72863043681605,30.455002295374072,0.027794996,,,-72.1740849158922,-57.101566770263005,0.028818844,0.02445245,25.384382,6.348094,gaia,,,31.64441300143627,8.66035607852035,-1.3372156373857247,28.1472854945691,-5.865972985756574,4.784863689162516,16.133759,-0.959898,16.137534906909586,-0.9592972520645354,16.34571,13.73304,19.83344,-0.96804,-1.08016,-0.85165,0.000,integrated,0.00092,disc scale height 0.20 kpc,0.04648,A,good,,0,
Gaia DR3 676647500208759168,,676647500208759168,,,-1,92.77119379704065,125.25208415883168,23.071755399237134,10.779208060939057,0.016289562,,,5.272727918809755,-5.761534790741601,0.018701488,0.011521762,-17.789047,0.35293502,gaia,,,-75.7647018825994,-28.188387108677095,45.51504344038661,16.252011525109374,2.679679478898504,-7.5457793746949555,16.347045,4.912176,17.58738034749795,4.915992154485116,16.34721,16.05275,16.62176,4.91399,4.81881,4.99703,0.160,integrated,0.20871,disc scale height 0.20 kpc,0.14260,A,good,,0,
Gaia DR3 204052319983322880,,204052319983322880,,,-1,118.7210866664143,69.59608523048942,42.07299619467517,8.423103494746698,0.015101128,,,-7.980856020909897,-0.7956408068457562,0.017953932,0.015201047,-31.685537,1.2324294,gaia,,,-112.31900977955246,37.86365783583158,-6.743876977386539,31.02305601697473,-7.650491257415623,-1.8406520762080065,16.342466,3.607857,16.743660658969596,3.5907732425392753,16.34746,15.79728,16.92780,3.61021,3.48997,3.74069,0.000,integrated,0.09526,disc scale height 0.20 kpc,0.18784,A,good,,0,
Gaia DR3 2738180395824361344,,2738180395824361344,,,-1,162.90462750987075,337.5407716018986,19.211701333296997,6.138561042039201,0.06437073,,,-0.3834154233536861,4.951995216051416,0.052420933,0.04620698,31.104233,12.439753,gaia,,,17.59261589553572,136.42871083171252,-87.26754488857155,1.5009700466959373,28.023907964379735,-13.949651807559196,17.182171,-4.972174,19.937454448783523,-5.044360869091644,16.34773,12.70626,57.59605,-4.69537,-5.00000,-3.48377,0.441,integrated,0.97616,disc scale height 0.20 kpc,0.25251,C,low_snr,,0,
Gaia DR3 2841986323691098752,,2841986323691098752,,,-1,135.86728113125864,346.38578627346556,23.16671076588861,7.360123730112183,0.016918644,,,-5.137335240857095,2.1036110370106154,0.015984377,0.0145435985,25.911701,0.51157314,gaia,,,-6.842719933504904,112.99182778387201,-75.13948442710992,0.8627551396917791,23.21340587506074,-12.024713825561514,16.312858,-4.956628,18.571950994396456,-5.031229467679916,16.34847,16.06287,16.75882,-4.97232,-5.00000,-4.87747,0.402,integrated,0.76899,disc scale height 0.20 kpc,0.20224,A,good,,0,
Gaia DR3 5942205451516245504,,5942205451516245504,,,-1,63.734286948994686,247.03317562316244,-46.21852000263703,15.69014180389718,0.013721841,,,34.12091918445937,65.4086863348466,0.015025993,0.010142245,83.96646,0.19055218,gaia,,,58.67192242547033,-24.813373610582136,1.9903120001781265,85.45361682227548,-12.904282898369575,8.850715778935497,16.346808,-0.693454,16.35219315606561,-0.6933317003417364,16.34899,16.30499,16.38901,-0.69345,-0.69486,-0.69182,0.000,integrated,0.00081,halo scale radius -20%,0.10028,A,good,,0,
Gaia DR3 2217944102621522688,,2217944102621522688,,,-1,177.21689739021363,326.6470618091361,65.76938704042976,5.642802772909975,0.60795456,,,6.507052707667484,-1.1751201237556912,0.7750992,0.6178311,-63.531258,12.440557,gaia,,,-46.59709018343812,168.52162206482322,28.89641506642185,13.138664260980029,-60.67112321185869,-14.610560149788572,15.748325,2.700698,15.436315328457333,2.706802965456602,16.34915,12.01059,23.27871,2.77708,2.24514,3.57096,0.012,integrated,0.07546,disc scale height 0.20 kpc,0.27636,C,low_snr,"high_ruwe,weak_parallax",0,
Gaia DR3 5445755511829364608,,5445755511829364608,,,-1,329.41671563674566,155.47124847109134,-35.64064727592661,3.0356686607935215,0.011878516,,,2.1171839741216827,-0.04569473759987369,0.010375104,0.011453785,73.57785,0.7122798,gaia,,,9.163076359491615,-313.16442197767043,101.78140979531702,4.790150625548869,-69.30495359057487,24.46454070820575,16.377406,-4.331808,14.790645835794146,-4.368865870086075,16.35229,16.10606,16.63069,-4.33208,-4.38003,-4.28689,0.000,integrated,0.59256,disc scale height 0.20 kpc,0.54881,A,good,,0,
Gaia DR3 544581928782239488,,544581928782239488,,,-1,67.27624359900513,56.43242674508319,74.11117371178379,14.86408792322626,0.014051798,,,-53.7166696406477,38.3735471203102,0.011856952,0.0149961915,-83.84905,1.1609837,gaia,,,-45.27029231900414,46.53942419506481,17.62882814416233,71.21471682166634,-43.087533392913876,-23.3633834281704,16.372978,0.738022,16.383806595883712,0.7380028955579342,16.35259,16.18045,16.56521,0.73704,0.72940,0.74656,0.000,integrated,0.00153,halo scale radius -20%,0.10633,A,good,,0,
L 204-148,,5912921509809469952,,,-1,16.352648444393836,264.63558210376993,-58.54437752779151,61.15217381456208,0.030556614,,,19.89491006395653,-333.45398315626517,0.024800448,0.024717962,-0.060744945,0.20658389,gaia,,,14.21382736800307,-7.034954832956649,-3.985678511471159,-12.773094874662982,-17.974232257294798,-13.576938664355605,16.352603,0.001448,16.352603451649497,0.0014484660386524472,16.35276,16.34496,16.36080,0.00000,-0.00358,0.00697,0.000,integrated,0.00000,,0.01336,A,good,,0,
Gaia DR3 4210381939495074304,,4210381939495074304,,,607,97.23202228173868,295.1350557261546,-4.313455928146002,10.284677583917864,0.033456936,,,8.509347925407182,-32.21925956241219,0.037835173,0.030564079,-89.94047,0.6096368,gaia,,,77.94496859564453,53.93121074758775,-21.68115621731902,-67.44199254525203,-60.61943842485323,10.103247299907872,16.352719,1.027217,16.368151471758086,1.0271068577887827,16.35324,16.20876,16.50422,1.02782,1.01954,1.03456,0.000,integrated,0.01247,disc scale height 0.20 kpc,0.15553,B,good,high_ruwe,0,
Gaia DR3 4386683097089082112,,4386683097089082112,,,-1,51.68794329654523,259.7725733147898,0.9559784061950395,19.346871556927262,0.0170864,,,-162.9462061241283,-18.083698867105017,0.015793916,0.011007705,-120.43446,1.0830542,gaia,,,44.50894741779259,18.733968044863435,18.42920300178726,-105.53508453378335,-69.50196750776958,-12.247212905300566,16.349748,0.377665,16.354770709809483,0.37763376585252606,16.35361,16.22363,16.48359,0.37782,0.37508,0.38039,0.000,integrated,0.00193,disc scale height 0.20 kpc,0.07998,A,good,,0,
Gaia DR3 4104199009251771264,,4104199009251771264,,,-1,78.564652898487,276.53076263112365,-14.793528227457102,12.728370368950719,0.023864836,,,24.754949293371602,-20.210355841805693,0.02252696,0.018977571,-55.816505,0.12502232,gaia,,,75.14795269352457,22.85424615909848,-1.6950880599152787,-52.94231001876784,-18.570963121807026,-10.45799947574243,16.367108,1.317388,16.384272078337574,1.3164372791625862,16.35450,16.28755,16.43892,1.31699,1.31330,1.32114,0.000,integrated,0.00972,disc scale height 0.20 kpc,0.12496,A,good,,0,
Gaia DR3 1754395772783288832,,1754395772783288832,,,-1,183.33301640920916,309.6642116370346,10.994066206040742,5.454554883709251,0.48487124,,,-3.7273198535624203,-2.9291386175326912,0.51588225,0.45269266,41.303307,5.0916843,gaia,,,97.78543225560426,144.50215320369833,-56.28616049953027,25.491482127271173,30.69535071422682,-11.44188880659751,16.728860,-4.283702,18.1968567456433,-4.297369339118903,16.35518,13.50912,21.05098,-4.23542,-4.95061,-3.69965,0.145,integrated,0.16848,disc scale height 0.20 kpc,0.28826,C,low_snr,high_ruwe,0,
Gaia DR3 5178642115479609088,,5178642115479609088,,,-1,146.61086728625938,39.805186413317315,-6.405050375117657,6.820776784898821,0.031557176,,,2.840607848108112,-5.46120808801445,0.036181174,0.03103769,39.39125,5.213658,gaia,,,-79.69543991683022,1.5972112873576154,-123.0480888880262,-20.58826309063361,-3.7276738434588337,-33.648214791571924,16.098247,-3.541429,15.830397442855302,-3.596829969890833,16.35806,14.60808,18.58064,-3.59656,-4.06679,-3.22097,0.000,integrated,0.09870,disc scale height 0.20 kpc,0.23245,C,low_snr,,0,
Gaia DR3 1753192494746858496,,1753192494746858496,,,-1,38.47923286337015,305.63103348751014,9.365341259300816,25.988044084733776,0.018805148,,,213.74408403296437,29.981300315323207,0.018497337,0.016847515,-83.82654,0.29920912,gaia,,,22.709588796378597,29.332749598475306,-10.223293962613402,-74.26451356707705,-54.89375884090644,-6.956710365589905,16.353789,0.367769,16.3581081031423,0.3677242113988014,16.35887,16.31063,16.41047,0.36790,0.36708,0.36867,0.000,integrated,0.00117,disc scale height 0.20 kpc,0.05709,A,good,,0,
Gaia DR3 2064325801182470528,UCAC4 650-089932,2064325801182470528,,M2,-1,44.89174817276859,307.66346183574046,39.848133056605604,22.275808822401835,0.016527303,,,-43.27589570140836,24.61418878710095,0.017135901,0.018225923,-26.825283,2.0034027,gaia,,,8.757289884234316,44.028597471621815,0.2480575994725284,-4.071777894960781,-26.599772125166833,10.378839481032147,16.454929,1.416331,16.490780484804286,1.415512343247159,16.35921,15.49551,17.58543,1.40938,1.34316,1.49793,0.000,integrated,0.00936,disc scale height 0.20 kpc,0.06857,A,good,,0,
Gaia DR3 5510956448278710912,,5510956448278710912,,,-1,269.05211807812015,112.9570971497175,-44.83889894104234,3.716752007540958,0.009709261,,,-2.045847314387135,-1.5370551197303643,0.010514592,0.012166802,59.295143,1.1272924,gaia,,,-57.565423779269565,-256.6246567950945,-56.73667026038603,-11.952627821150777,-56.02764523670682,-15.639805722031314,16.317454,-4.394196,14.786779395702718,-4.423337881180299,16.35928,16.01011,16.72055,-4.40355,-4.48089,-4.32387,0.000,integrated,0.57741,disc scale height 0.20 kpc,0.44437,A,good,,0,
Gaia DR3 6802797948517530624,,6802797948517530624,,,155,206.03375162923862,317.7706103820645,-26.442593526391892,4.853573708639338,0.047365114,,,2.55051407592987,-2.072001896011733,0.048487786,0.03811811,49.142376,0.4007602,gaia,,,145.19038472260686,54.11513876537105,-135.7984195450184,33.311590230868006,10.96143293250268,-34.575409945377736,16.306721,-4.028385,13.427518229631318,-4.082068452373598,16.35988,15.87485,16.79859,-4.03428,-4.08180,-3.98244,0.000,integrated,0.79804,disc scale height 0.20 kpc,0.35409,B,good,high_ruwe,0,
Gaia DR3 5277859261636236928,,5277859261636236928,,,-1,58.03558455537186,127.28045440240848,-61.873335771580685,17.230807747717233,0.015692884,,,-41.715269435451376,13.962901988170275,0.02097745,0.019730765,41.226368,0.13872784,gaia,,,6.658997927215268,-56.104029296265274,-13.271198815964867,-4.9605310806316405,-39.294746311747346,-16.655234915869567,16.357598,-1.266379,16.347053273159037,-1.2672587831202848,16.36008,16.30707,16.41709,-1.26659,-1.27026,-1.26318,0.000,integrated,0.00497,disc scale height 0.20 kpc,0.09078,A,good,,0,
Gaia DR3 6221362971249851776,,6221362971249851776,,,-1,197.4490072662728,217.69200464396332,-28.543903089137913,5.064598773350302,0.034940943,,,-2.7732856995965283,-0.8053721569980724,0.040718704,0.03890465,38.982307,6.192938,gaia,,,145.80821144803633,-91.11928290755505,97.07395236197152,27.192257615260065,-20.139362912309984,19.542616912569866,15.755643,-4.877493,13.6583569958779,-4.928909953084391,16.36098,13.64434,35.67285,-5.00000,-5.00000,-4.37607,0.520,integrated,0.39779,disc scale height 0.20 kpc,0.32681,C,low_snr,,0,
Gaia DR3 4498578299508638592,,4498578299508638592,,,-1,107.33148492917451,273.3207193680627,15.010243186326665,9.316930634658378,0.023557624,,,5.389492368565651,-5.907364007577958,0.018283676,0.019369105,-27.394812,3.0758822,gaia,,,76.61740191718441,69.76947774884552,27.965002328188547,-17.763510419698203,-18.32625191826275,-10.753398303684945,16.454275,3.736535,15.76769398562136,3.748262838165432,16.36115,14.95050,18.60797,3.71544,3.41066,4.19871,0.008,integrated,0.15820,disc scale height 0.20 kpc,0.17585,A,good,,0,
